objectid,identifier,notes,orderid,title,description,creator,location,date,dateCreated:start,dateCreated:end,type,content_type,format,subject,subject#0,subject#1,subject#2,subject#3,subject#4,subject#5,filename,customtext:LCHSObjectID,rights,location:placename/en2,display_template,object_location,image_small,image_thumb
01-06-473,01-06-473,,,Moscow High School,Moscow High School sketch Donor: Jeanette Talbott,,"Moscow, ID",1912,c1912,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-473.jpg,01-06-473,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-473.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-473_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-473_th.jpg
01-06-474,01-06-474,,,1912 Moscow High School tour,"1912 Moscow High School tour: (l to r) Linda Pall, Jeanette Talbott (seated), Mary Jo Hamilton Donor: Moscow Pullman Daily News",,"Moscow, ID",1997,1997,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-474.jpg,01-06-474,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-474.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-474_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-474_th.jpg
01-06-475,01-06-475,,,1912 Moscow High School tour,1912 Moscow High School tour - Carol Renfrew at the baked goods table Donor: Moscow Pullman Daily News,,"Moscow, ID",1997,1997,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-475.jpg,01-06-475,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-475.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-475_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-475_th.jpg
01-06-476,01-06-476,,,1912 Moscow High School tour,1912 Moscow High School tour,,"Moscow, ID",1997,1997,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-476.jpg,01-06-476,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-476.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-476_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-476_th.jpg
01-06-477,01-06-477,,,1912 Moscow High School tour,"1912 Moscow High School tour, Donor: Moscow Pullman Daily News",,"Moscow, ID",1997,1997,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-477.jpg,01-06-477,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-477.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-477_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-477_th.jpg
01-06-478,01-06-478,,,1912 Moscow High School tour,1912 Moscow High School tour,,"Moscow, ID",1997,1997,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-478.jpg,01-06-478,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-478.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-478_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-478_th.jpg
01-06-479,01-06-479,,,1912 Moscow High School tour,1912 Moscow High School tour,,"Moscow, ID",1997,1997,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-479.jpg,01-06-479,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-479.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-479_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-479_th.jpg
01-06-480,01-06-480,,,High School and Methodist Church,High School and Methodist Church Donor: E. Lillie,,"Moscow, ID",1913,ca.1913,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-480.jpg,01-06-480,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-480.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-480_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-480_th.jpg
01-06-481,01-06-481,,,Moscow High School,Moscow High School,,"Moscow, ID",1929,ca.1929-1945,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-481.jpg,01-06-481,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-481.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-481_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-481_th.jpg
01-06-482,01-06-482,,,Emanuel Lutheran Church,"Emanuel Lutheran Church, Moscow Donor: Moscow Chamber of Commerce",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-482.jpg,01-06-482,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-482.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-482_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-482_th.jpg
01-06-483,01-06-483,,,Airport runway,Pullman Moscow Regional Airport runway,,"Pullman, WA",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Airport; Idaho,Moscow Public Buildings,Airport,,Idaho,,,01-06-483.jpg,01-06-483,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-483.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-483_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-483_th.jpg
01-06-484,01-06-484,,,County Courthouse,Latah County Courthouse front entrance Donor: Moscow Chamber of Commerce,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Courthouse; Idaho,Moscow Public Buildings,Courthouse,,Idaho,,,01-06-484.jpg,01-06-484,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-484.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-484_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-484_th.jpg
01-06-485,01-06-485,,,County Courthouse,Latah County Courthouse front entrance Donor: Moscow Chamber of Commerce,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Courthouse; Idaho,Moscow Public Buildings,Courthouse,,Idaho,,,01-06-485.jpg,01-06-485,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-485.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-485_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-485_th.jpg
01-06-486,01-06-486,,,Kitchen,School or hospital kitchen Donor: Moscow Chamber of Commerce,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; ; Idaho,Moscow Public Buildings,,,Idaho,,,01-06-486.jpg,01-06-486,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-486.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-486_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-486_th.jpg
01-06-487,01-06-487,,,Latah County Courthouse,Latah County Courthouse back entrance Donor: Moscow Chamber of Commerce,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Courthouse; Idaho,Moscow Public Buildings,Courthouse,,Idaho,,,01-06-487.jpg,01-06-487,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-487.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-487_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-487_th.jpg
01-06-488,01-06-488,,,Moscow Charter School,"Child, Will Gregory, age 6, at a computer in Moscow Charter School Donor: Moscow Pullman Daily News",,"Moscow, ID",1999,1999,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-488.jpg,01-06-488,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-488.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-488_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-488_th.jpg
01-06-489,01-06-489,,,Owners of Pies Plus,"Pies Plus owners, Mark & Kim Mescall (includes image of news article about the business at the Palouse Mall) Donor: Moscow Pullman Daily News",,"Moscow, ID",1999,1999,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Stores; Idaho,Moscow Public Buildings,Stores,,Idaho,,,01-06-489.jpg,01-06-489,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-489.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-489_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-489_th.jpg
01-06-499,01-06-499,,,1912 Center,1912 Center (former Moscow High School) showing flowers outside entrance Donor: Julie Monroe,,"Moscow, ID",2000-05,"2000, May",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-499.jpg,01-06-499,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-499.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-499_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-499_th.jpg
01-06-514,01-06-514,,,Home Schooling,"Home schooling, Potter family Donor: Moscow Pullman Daily News",,"Moscow, ID",2000-08,Aug-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-514.jpg,01-06-514,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-514.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-514_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-514_th.jpg
01-06-517,01-06-517,,,Andy Jacobs at Logos Secondary School,Andy Jacobs at Logos Secondary School Donor: Moscow Pullman Daily News,,"Moscow, ID",2000-05-19,5/19/2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-517.jpg,01-06-517,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-517.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-517_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-517_th.jpg
01-06-518,01-06-518,,,Potter Family home schooling,"Potter family, home schooling - 2 images: a) Jenna Potter and her mother Karen Potter b) Jill Potter doing a chemistry experiment Donor: Moscow Pullman Daily News",,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-518.jpg,01-06-518,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-518.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-518_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-518_th.jpg
01-06-519,01-06-519,,,First Methodist Church,"First Methodist Church, Moscow, ID Donor: J. Wissler",,"Moscow, ID",1940,ca 1940,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-519.jpg,01-06-519,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-519.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-519_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-519_th.jpg
01-06-523,01-06-523,,,McConnell Mansion,"McConnell Mansion, house museum Donor: Moscow Chamber of Commerce",,"Moscow, ID",1969-11,"Nov, 1969",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Museums; Idaho,Moscow Public Buildings,Museums,,Idaho,,,01-06-523.jpg,01-06-523,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-523.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-523_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-523_th.jpg
01-06-524,01-06-524,,,Moscow High School of 1912,Old Moscow High School of 1912 (as scanned from tablet cover) Donor: Moscow Chamber of Commerce,,"Moscow, ID",1920,ca 1920,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-524.jpg,01-06-524,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-524.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-524_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-524_th.jpg
01-06-525,01-06-525,,,Ground breaking for MHS renovation to create 1912 Center,Ground breaking for remodel of Moscow High School of 1912 to create the 1912 Center Donor: Moscow Chamber of Commerce,,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-525.jpg,01-06-525,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-525.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-525_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-525_th.jpg
01-06-526,01-06-526,,,Ground breaking for MHS renovation to create 1912 Center,Ground breaking for remodel of Moscow High School of 1912 to create the 1912 Center Donor: Moscow Chamber of Commerce,,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-526.jpg,01-06-526,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-526.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-526_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-526_th.jpg
01-06-527,01-06-527,,,Ground breaking for MHS renovation to create 1912 Center,Ground breaking for remodel of Moscow High School of 1912 to create the 1912 Center Donor: Moscow Chamber of Commerce,,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-527.jpg,01-06-527,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-527.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-527_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-527_th.jpg
01-06-528,01-06-528,,,Ground breaking for MHS renovation to create 1912 Center,Ground breaking for remodel of Moscow High School of 1912 to create the 1912 Center Donor: Moscow Chamber of Commerce,,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-528.jpg,01-06-528,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-528.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-528_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-528_th.jpg
01-06-529,01-06-529,,,Ground breaking for MHS renovation to create 1912 Center,Ground breaking for remodel of Moscow High School of 1912 to create the 1912 Center Donor: Moscow Chamber of Commerce,,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-529.jpg,01-06-529,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-529.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-529_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-529_th.jpg
01-06-530,01-06-530,,,Ground breaking for MHS renovation to create 1912 Center,Ground breaking for remodel of Moscow High School to create the 1912 Center Donor: Moscow Chamber of Commerce,,"Moscow, ID",2000-10,Oct-00,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-530.jpg,01-06-530,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-530.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-530_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-530_th.jpg
01-06-531,01-06-531,,,Moscow City Hall on 4th St.,Moscow City Hall on 4th street,,"Moscow, ID",1960,ca 1960,,Image;StillImage,,image/jpeg,Moscow Public Buildings; City Hall; Idaho,Moscow Public Buildings,City Hall,,Idaho,,,01-06-531.jpg,01-06-531,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-531.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-531_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-531_th.jpg
01-06-532,01-06-532,,,Moscow Post Office interior,"Interior, Moscow Post Office Donor: Moscow Chamber of Commerce",,"Moscow, ID",1960,ca 1960,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Post Office; Idaho,Moscow Public Buildings,Post Office,,Idaho,,,01-06-532.jpg,01-06-532,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-532.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-532_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-532_th.jpg
01-06-533,01-06-533,,,Old Post Office/Community Center,"Old post office/community center, 3rd and Washington Sts. Donor: Moscow Chamber of Commerce",,"Moscow, ID",1960,ca 1960,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Post Office; Idaho,Moscow Public Buildings,Post Office,,Idaho,,,01-06-533.jpg,01-06-533,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-533.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-533_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-533_th.jpg
01-06-534,01-06-534,,,Emmanuel Lutheran Church,Emmanuel Lutheran Church Donor: Moscow Chamber of Commerce,,"Moscow, ID",1960,ca 1960,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-534.jpg,01-06-534,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-534.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-534_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-534_th.jpg
01-06-535,01-06-535,,,Appaloosa Horse Club Museum,Appaloosa Horse Club museum Donor: Moscow Chamber of Commerce,,"Moscow, ID",1960,ca 1960,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Museums; Idaho,Moscow Public Buildings,Museums,,Idaho,,,01-06-535.jpg,01-06-535,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-535.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-535_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-535_th.jpg
01-06-536,01-06-536,,,Norwegian Lutheran Church,Norwegian Lutheran church Donor: Kit Timmons,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-536.jpg,01-06-536,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-536.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-536_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-536_th.jpg
01-06-538,01-06-538,,,Methodist Church under construction,Methodist Church under construction Donors: Jeanette Talbot from Ruth Vogel and Clifford Ott,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-538.jpg,01-06-538,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-538.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-538_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-538_th.jpg
01-06-539,01-06-539,,,Library Comcat,Moscow Public Library Comcat (microfiche reader) Donors:,,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-539.jpg,01-06-539,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-539.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-539_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-539_th.jpg
01-06-540,01-06-540,,,Library's tapes and record albums,Moscow Public Library tapes and record album section Donors:,,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-540.jpg,01-06-540,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-540.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-540_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-540_th.jpg
01-06-541,01-06-541,,,"Library's staff office, Anne Cheadle","Moscow Public staff office, Anne Cheadle Donors:",,"Moscow, ID",2000,2000,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Library; Idaho,Moscow Public Buildings,Library,,Idaho,,,01-06-541.jpg,01-06-541,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-541.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-541_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-541_th.jpg
